custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,train,favday,city
44YWB2,1,12/1/2013,12/20/2013,1/2/2014,24,54.16666667,8.333333333,54.35,0.153846154,1,0,0,0,Monday,DCX
KBFQFV,1,12/1/2013,12/1/2013,12/1/2013,27,18.51851852,18.51851852,40.02,0,1,0,0,0,Monday,CHO
ZNXS62,1,11/27/2013,12/1/2013,12/1/2013,27,0,0,45.02,0,1,0,0,0,Monday,RIC
F4WCU6,1,12/1/2013,12/1/2013,12/1/2013,25,8,0,40.02,0,1,0,0,0,Wednesday,CHO
DEHQ6X,1,12/1/2013,12/1/2013,12/1/2013,28,3.571428571,0,52.28,0,1,0,0,0,Tuesday,CHO
XHQWCX,1,12/1/2013,12/8/2013,12/8/2013,20,100,0,40.2,0,1,0,0,0,Monday,RIC
BKT3ZG,1,12/2/2013,12/2/2013,12/2/2013,12,0,0,40.2,0,1,0,1,0,Wednesday,DCX
K6CLMX,1,11/19/2013,12/2/2013,12/2/2013,21,14.28571429,4.761904762,40.02,0,1,0,0,0,Monday,CHO
XPVU9V,1,12/2/2013,12/2/2013,1/6/2014,31,38.70967742,12.90322581,25.64,0.085714286,1,0,0,0,Tuesday,CHO
PZTC8H,1,12/2/2013,12/2/2013,12/2/2013,25,8,8,45.02,0,1,0,0,0,Thursday,RIC
CVQVJR,1,12/2/2013,12/2/2013,12/2/2013,22,36.36363636,0,45.02,0,1,0,0,0,Thursday,RIC
PQXS77,1,11/25/2013,12/2/2013,12/2/2013,27,7.407407407,0,52.51,0,1,0,0,0,Tuesday,CHO
26BXA5,1,11/6/2013,12/27/2013,1/13/2014,27,44.44444444,11.11111111,58.95,0.176470588,1,0,0,0,Saturday,DCX
4C2L5L,1,12/2/2013,12/29/2013,12/29/2013,24,8.333333333,4.166666667,79.53,0,1,0,0,0,Tuesday,DCX
TFVRJT,1,12/2/2013,12/2/2013,12/2/2013,12,33.33333333,16.66666667,40.02,0,1,0,0,0,Wednesday,RIC
LLWFCQ,1,12/2/2013,12/2/2013,12/2/2013,27,7.407407407,3.703703704,35,0,1,0,0,0,Tuesday,DCX
XHYYDA,1,12/2/2013,12/2/2013,12/2/2013,27,59.25925926,7.407407407,35,0,1,0,0,0,Tuesday,DCX
32SXKE,0,12/2/2013,12/2/2013,12/2/2013,6,66.66666667,50,35,0,1,0,0,0,Friday,DCX
XHDNCM,1,12/2/2013,12/6/2013,12/6/2013,26,26.92307692,7.692307692,73.78,0,1,0,0,0,Monday,DCX
L3A2PP,1,12/2/2013,12/2/2013,12/2/2013,25,8,8,29.02,0,1,0,0,0,Thursday,CHO
MU3HQ8,1,11/24/2013,12/2/2013,12/2/2013,6,50,16.66666667,40.25,0,1,0,0,0,Tuesday,RIC
6YWYAR,1,12/1/2013,12/2/2013,12/10/2013,17,47.05882353,5.882352941,93.28,0.25,1,0,0,0,Thursday,DCX
8M2UE9,0,12/2/2013,12/2/2013,12/2/2013,13,23.07692308,0,45.02,0,1,0,0,0,Thursday,RIC
EAPWDD,1,12/2/2013,12/2/2013,12/2/2013,19,5.263157895,0,55.52,0,1,0,0,0,Tuesday,RIC
KRZ7HP,1,12/2/2013,12/2/2013,12/2/2013,13,84.61538462,0,50.02,0,1,0,0,0,Tuesday,CHO
225HF6,1,12/3/2013,12/13/2013,12/13/2013,24,33.33333333,12.5,51.7,0,1,0,0,0,Friday,BWI
FQDQHK,1,11/13/2013,12/3/2013,12/3/2013,25,88,12,49.33,0,1,0,0,0,Thursday,BWI
7UWX78,1,12/3/2013,12/3/2013,12/3/2013,21,4.761904762,0,70.29,0,1,0,0,0,Thursday,CHO
K8FNVU,1,12/3/2013,12/3/2013,12/3/2013,18,11.11111111,5.555555556,29,0,1,0,0,0,Monday,DCX
VUG59R,0,12/3/2013,12/3/2013,12/3/2013,14,21.42857143,7.142857143,29.02,0,1,0,0,0,Tuesday,DCX
UTMAB5,1,12/3/2013,12/3/2013,1/8/2014,21,52.38095238,4.761904762,36.82,0.083333333,1,0,0,0,Thursday,DCX
V8XBQR,1,12/3/2013,12/3/2013,12/3/2013,27,7.407407407,0,29,0,1,0,0,0,Friday,DCX
QZD75Q,1,12/3/2013,12/3/2013,12/3/2013,27,14.81481481,11.11111111,31.21,0,1,0,0,0,Tuesday,DCX
PC3HDC,1,12/3/2013,12/3/2013,12/3/2013,26,19.23076923,19.23076923,35,0,1,0,0,0,Thursday,DCX
UY5HDH,1,12/3/2013,12/3/2013,12/3/2013,25,4,4,31,0,1,0,0,0,Thursday,DCX
RASSBR,1,12/3/2013,12/3/2013,12/3/2013,27,18.51851852,3.703703704,40,0,1,0,0,0,Tuesday,DCX
YSA75C,1,12/3/2013,12/3/2013,12/3/2013,7,42.85714286,14.28571429,31,0,1,0,0,0,Friday,DCX
VBH966,1,12/3/2013,12/3/2013,12/3/2013,23,43.47826087,13.04347826,31,0,1,0,0,0,Friday,DCX
U6EZGS,1,12/3/2013,12/3/2013,12/3/2013,20,80,0,40.02,0,1,0,0,0,Wednesday,RIC
ZSN5PF,1,12/3/2013,12/3/2013,12/3/2013,25,16,8,35,0,1,0,0,0,Tuesday,DCX
YR8LKV,1,12/3/2013,12/3/2013,1/1/2014,22,40.90909091,18.18181818,49.29,0.068965517,1,0,0,0,Tuesday,DCX
78TADJ,1,12/3/2013,12/3/2013,12/3/2013,30,16.66666667,3.333333333,36.95,0,1,1,1,0,Thursday,BWI
QQL5Q7,1,12/3/2013,12/3/2013,12/19/2013,26,11.53846154,7.692307692,44.71,0.125,1,1,1,0,Friday,DCX
KK4BS7,1,12/3/2013,12/3/2013,12/3/2013,26,26.92307692,7.692307692,45.4,0,1,1,0,0,Tuesday,RIC
NMYCAJ,1,12/3/2013,12/18/2013,1/15/2014,25,44,20,38.75,0.071428571,1,1,0,0,Thursday,RIC
AKLZHN,1,12/4/2013,12/4/2013,12/4/2013,26,19.23076923,3.846153846,50.74,0,1,0,0,0,Friday,CHO
YA7P7M,1,12/4/2013,12/4/2013,1/6/2014,29,17.24137931,17.24137931,45.94,0.090909091,1,0,0,0,Monday,DCX
LZ6JFK,1,11/22/2013,12/4/2013,12/4/2013,25,0,0,43.6,0,1,0,0,0,Thursday,CHO
388SDG,1,12/4/2013,12/4/2013,1/15/2014,32,31.25,9.375,41.15,0.071428571,1,1,1,0,Thursday,DCX
3JQJMM,1,11/30/2013,12/4/2013,12/4/2013,26,34.61538462,7.692307692,51.04,0,1,1,0,0,Friday,RIC
ENW7NQ,1,11/24/2013,12/4/2013,12/4/2013,23,69.56521739,30.43478261,40.25,0,1,0,0,0,Monday,CHO
435VGL,1,12/4/2013,12/4/2013,12/4/2013,26,7.692307692,0,36.95,0,1,0,0,0,Friday,DCX
R6PKZX,1,12/4/2013,12/5/2013,1/16/2014,35,42.85714286,20,78.74,0.142857143,1,0,0,0,Friday,RIC
RPL286,1,12/4/2013,12/4/2013,12/4/2013,21,23.80952381,9.523809524,35,0,1,0,0,0,Wednesday,DCX
ER2PVV,1,12/4/2013,12/4/2013,12/4/2013,8,0,0,39.95,0,1,0,1,0,Saturday,DCX
CHTQUH,1,12/4/2013,12/4/2013,12/4/2013,23,39.13043478,21.73913043,36.95,0,1,0,0,0,Saturday,BWI
MPA86C,1,12/4/2013,12/8/2013,1/19/2014,36,52.77777778,27.77777778,21.96,0.166666667,1,1,0,0,Monday,CHO
WP497D,1,12/4/2013,12/4/2013,12/4/2013,24,12.5,8.333333333,35.02,0,1,0,0,0,Thursday,DCX
H5JAS5,1,12/4/2013,12/4/2013,12/4/2013,23,4.347826087,4.347826087,29,0,1,0,0,0,Wednesday,DCX
RTEL5Z,1,12/4/2013,12/4/2013,12/4/2013,6,83.33333333,16.66666667,42.82,0,1,0,0,0,Monday,DCX
6CJNGG,1,12/4/2013,12/4/2013,12/4/2013,26,23.07692308,11.53846154,40.54,0,1,1,0,0,Tuesday,BWI
PAT54Y,1,12/4/2013,12/4/2013,12/4/2013,23,26.08695652,13.04347826,31,0,1,0,0,0,Wednesday,DCX
UPRHND,1,12/4/2013,12/4/2013,12/4/2013,22,9.090909091,9.090909091,90.75,0,1,0,0,0,Wednesday,CHO
EAAMRB,1,12/4/2013,12/4/2013,12/4/2013,20,45,5,29,0,1,0,0,0,Wednesday,DCX
HSDSXE,1,12/4/2013,12/4/2013,12/4/2013,20,85,25,31,0,1,0,0,0,Wednesday,DCX
S7RSFL,1,12/4/2013,12/9/2013,12/9/2013,24,87.5,0,36.95,0,1,0,0,0,Tuesday,BWI
DZBFY5,1,12/4/2013,12/4/2013,12/4/2013,21,100,19.04761905,35,0,1,0,0,0,Saturday,DCX
JB7U2S,1,12/4/2013,12/4/2013,12/4/2013,25,0,0,31.02,0,1,0,0,0,Friday,DCX
73J6NT,1,12/4/2013,12/4/2013,1/16/2014,27,88.88888889,18.51851852,66.66,0.139534884,1,0,0,0,Friday,DCX
KFF6XL,1,12/4/2013,12/4/2013,12/4/2013,26,15.38461538,7.692307692,44.56,0,1,0,0,0,Monday,RIC
RB8W5B,1,12/4/2013,12/4/2013,12/4/2013,25,44,4,40.02,0,1,0,0,0,Monday,CHO
E8JS9H,1,12/4/2013,12/4/2013,12/4/2013,8,50,0,45.02,0,1,0,0,0,Thursday,RIC
URYGK6,1,12/5/2013,12/5/2013,12/5/2013,26,3.846153846,0,40.02,0,1,0,0,0,Friday,CHO
ZEEPBW,1,12/5/2013,12/5/2013,12/5/2013,26,11.53846154,3.846153846,36.95,0,1,1,1,0,Friday,DCX
4U8WV5,1,12/5/2013,12/5/2013,12/5/2013,26,15.38461538,3.846153846,36.97,0,1,0,1,0,Monday,DCX
SPX6KK,1,12/5/2013,12/5/2013,12/5/2013,27,3.703703704,3.703703704,40.02,0,1,0,0,0,Friday,CHO
GUMCYK,1,12/5/2013,12/5/2013,12/5/2013,22,18.18181818,4.545454545,31.02,0,1,0,0,0,Thursday,DCX
ZYYYDQ,1,12/5/2013,12/5/2013,12/5/2013,27,7.407407407,3.703703704,35,0,1,0,0,0,Saturday,DCX
A5GKQY,1,12/5/2013,12/5/2013,12/5/2013,26,0,0,40,0,1,0,1,0,Saturday,DCX
6HEA6X,1,12/5/2013,12/5/2013,12/5/2013,24,33.33333333,4.166666667,39.95,0,1,0,1,0,Saturday,DCX
8QJVKK,1,12/5/2013,12/5/2013,12/5/2013,22,81.81818182,4.545454545,29,0,1,0,0,0,Friday,DCX
EQC68Q,1,12/5/2013,12/5/2013,12/5/2013,26,15.38461538,7.692307692,35,0,1,0,0,0,Friday,DCX
J67SBQ,0,12/5/2013,12/5/2013,12/5/2013,19,10.52631579,5.263157895,31,0,1,0,0,0,Thursday,DCX
G6LXUL,1,12/5/2013,12/5/2013,12/5/2013,25,16,4,29,0,1,0,0,0,Saturday,DCX
GH4CBV,1,12/5/2013,12/5/2013,1/13/2014,24,37.5,16.66666667,31.69,0.102564103,1,1,0,0,Wednesday,RIC
ETDUBQ,1,12/5/2013,12/16/2013,12/16/2013,23,43.47826087,13.04347826,82.47,0,1,0,0,0,Thursday,DCX
UDH3EW,1,12/5/2013,12/5/2013,12/5/2013,22,9.090909091,0,52.29,0,1,0,0,0,Thursday,CHO
K2LUPT,1,12/5/2013,12/5/2013,12/5/2013,25,12,0,40.02,0,1,0,0,0,Friday,CHO
V2LFU6,1,12/4/2013,1/12/2014,1/18/2014,22,86.36363636,18.18181818,59.28,0.333333333,1,0,0,0,Tuesday,BWI
6P64RQ,1,12/5/2013,12/7/2013,1/9/2014,27,22.22222222,14.81481481,42.32,0.060606061,1,0,0,0,Friday,BWI
F2NRMS,1,12/5/2013,12/12/2013,12/12/2013,22,59.09090909,27.27272727,49.88,0,1,0,0,0,Monday,BWI
GG7H6X,1,12/5/2013,12/5/2013,12/5/2013,23,52.17391304,13.04347826,40.02,0,1,1,1,0,Friday,DCX
5PF9N3,0,12/5/2013,12/5/2013,12/5/2013,25,20,0,40.02,0,1,1,0,0,Monday,CHO
5SCTDX,1,12/5/2013,12/5/2013,1/2/2014,27,59.25925926,25.92592593,39.95,0.071428571,1,1,0,0,Friday,DCX
MRBXAC,1,12/5/2013,1/19/2014,1/19/2014,19,5.263157895,0,77.34,0,1,1,0,0,Friday,RIC
RGU2KM,1,12/5/2013,12/5/2013,12/5/2013,23,8.695652174,4.347826087,40,0,1,0,0,0,Thursday,DCX
Y5FLZR,0,12/6/2013,12/6/2013,12/6/2013,24,16.66666667,0,40.02,0,1,0,0,0,Monday,RIC
28VK4E,1,12/6/2013,12/6/2013,1/15/2014,27,81.48148148,33.33333333,50.92,0.075,1,0,0,0,Monday,CHO
WKK68X,1,12/6/2013,12/6/2013,1/9/2014,23,56.52173913,26.08695652,33.73,0.117647059,1,0,0,0,Monday,RIC
BMFSUK,0,12/6/2013,12/6/2013,12/6/2013,12,41.66666667,25,29,0,1,0,0,0,Friday,DCX
M8D528,1,12/6/2013,12/6/2013,1/5/2014,28,17.85714286,0,35.13,0.066666667,1,0,0,0,Monday,RIC
SV7E2C,1,12/6/2013,12/6/2013,12/6/2013,7,71.42857143,42.85714286,164.12,0,1,0,0,0,Monday,RIC
6H7NYA,1,12/6/2013,12/6/2013,12/6/2013,26,15.38461538,7.692307692,35,0,1,0,0,0,Friday,DCX
QZ6WDT,1,12/6/2013,12/6/2013,12/6/2013,26,7.692307692,3.846153846,40.02,0,1,0,0,0,Tuesday,RIC
PT7L3T,0,12/6/2013,12/6/2013,12/6/2013,12,50,25,40.02,0,1,0,1,0,Thursday,CHO
Y4ECJA,1,12/6/2013,12/6/2013,12/6/2013,21,19.04761905,4.761904762,41.45,0,1,0,0,0,Tuesday,RIC
V4XBP2,1,12/6/2013,12/6/2013,12/6/2013,24,33.33333333,8.333333333,56.09,0,1,1,0,0,Friday,RIC
X9DF5H,1,12/6/2013,12/6/2013,12/6/2013,23,78.26086957,4.347826087,35,0,1,0,0,0,Monday,DCX
TDXJJX,1,12/6/2013,12/6/2013,12/6/2013,23,8.695652174,0,40.02,0,1,1,0,0,Friday,RIC
5P6XT5,1,12/6/2013,12/6/2013,12/6/2013,28,0,0,45.02,0,1,0,0,0,Tuesday,RIC
36MB4N,1,12/6/2013,12/6/2013,12/6/2013,15,33.33333333,0,40.02,0,1,0,0,0,Tuesday,RIC
TYUHG4,1,11/29/2013,12/7/2013,12/19/2013,26,3.846153846,3.846153846,38.01,0.166666667,1,0,0,0,Friday,CHO
V38W7K,1,12/7/2013,12/7/2013,12/7/2013,26,7.692307692,0,45.02,0,1,0,0,0,Monday,RIC
XRLAHB,1,12/7/2013,12/7/2013,1/18/2014,30,63.33333333,63.33333333,55.51,0.095238095,1,0,0,0,Monday,CHO
G3FXPE,1,12/7/2013,12/7/2013,12/7/2013,15,80,20,31,0,1,0,0,0,Tuesday,DCX
RB5JJM,1,12/7/2013,12/7/2013,1/13/2014,28,71.42857143,17.85714286,20.5,0.081081081,1,0,0,0,Tuesday,DCX
BENMPH,1,12/7/2013,12/7/2013,12/7/2013,24,20.83333333,8.333333333,35,0,1,0,0,0,Friday,DCX
BRZENJ,1,12/7/2013,12/7/2013,12/7/2013,23,34.7826087,8.695652174,31,0,1,0,0,0,Monday,DCX
US4HPQ,1,12/7/2013,12/7/2013,12/7/2013,26,61.53846154,19.23076923,31.02,0,1,0,0,0,Tuesday,CHO
RQVJTA,1,12/7/2013,12/7/2013,12/7/2013,23,47.82608696,0,46.29,0,1,1,0,0,Monday,RIC
76CTYT,1,12/7/2013,12/7/2013,12/7/2013,26,34.61538462,7.692307692,35,0,1,0,0,0,Tuesday,DCX
BJPFA6,1,12/7/2013,12/7/2013,12/7/2013,22,22.72727273,4.545454545,35.02,0,1,0,0,0,Thursday,DCX
GSJQVP,1,12/7/2013,12/7/2013,12/7/2013,20,100,20,29,0,1,0,0,0,Monday,DCX
X3EAR4,1,12/7/2013,12/7/2013,12/7/2013,24,41.66666667,4.166666667,35,0,1,0,0,0,Tuesday,DCX
FB6B7K,1,12/7/2013,12/7/2013,12/7/2013,24,41.66666667,8.333333333,35,0,1,0,0,0,Tuesday,DCX
MZUXQG,1,12/7/2013,12/7/2013,12/7/2013,27,11.11111111,3.703703704,35,0,1,0,0,0,Tuesday,DCX
D6YM5C,1,12/7/2013,12/7/2013,12/7/2013,25,24,12,31,0,1,0,0,0,Friday,DCX
8D9MPL,1,12/7/2013,12/7/2013,12/16/2013,25,68,20,41.94,0.222222222,1,0,0,0,Tuesday,DCX
XUG68H,1,12/7/2013,12/7/2013,12/7/2013,22,4.545454545,4.545454545,35,0,1,0,0,0,Thursday,DCX
JDBTXJ,1,12/7/2013,12/7/2013,12/7/2013,24,12.5,4.166666667,35,0,1,0,0,0,Thursday,DCX
QDWLLA,1,12/7/2013,12/7/2013,12/7/2013,15,20,0,35,0,1,0,0,0,Monday,DCX
J8RVF7,1,12/7/2013,12/7/2013,1/20/2014,30,56.66666667,6.666666667,86.28,0.068181818,1,0,0,0,Tuesday,DCX
ZK3633,1,12/7/2013,12/7/2013,12/7/2013,26,7.692307692,0,29.02,0,1,0,0,0,Monday,CHO
KMTHGJ,1,12/7/2013,12/7/2013,12/7/2013,27,25.92592593,0,29.02,0,1,0,0,0,Monday,CHO
VJ33YR,1,12/7/2013,12/7/2013,12/7/2013,23,21.73913043,4.347826087,134.9,0,1,0,0,0,Monday,DCX
7C2B3N,1,12/7/2013,12/7/2013,12/7/2013,20,25,10,39.95,0,1,0,1,0,Tuesday,DCX
VQ3FQQ,1,12/7/2013,12/7/2013,12/7/2013,26,11.53846154,0,95.56,0,1,0,0,0,Monday,DCX
3RWV5K,1,12/7/2013,12/7/2013,12/7/2013,22,27.27272727,0,35.02,0,1,0,0,0,Thursday,DCX
C44WND,1,12/7/2013,12/7/2013,12/7/2013,25,28,0,40.02,0,1,1,0,0,Tuesday,RIC
WLCVSY,1,12/7/2013,12/8/2013,12/8/2013,7,85.71428571,14.28571429,40.2,0,1,0,0,0,Monday,DCX
NRJHR8,1,12/8/2013,12/8/2013,12/12/2013,16,31.25,6.25,35.62,0.5,1,0,0,0,Thursday,DCX
K84ZWF,1,12/8/2013,12/8/2013,12/8/2013,22,13.63636364,13.63636364,31.02,0,1,0,0,0,Thursday,DCX
2LGA2A,1,12/15/2013,12/15/2013,12/15/2013,27,29.62962963,7.407407407,146.49,0,1,0,0,0,Monday,RIC
G35SUM,1,12/1/2013,12/8/2013,12/8/2013,23,17.39130435,0,110.2,0,1,0,0,0,Monday,CHO
G2KS6M,1,12/7/2013,12/8/2013,1/7/2014,25,24,4,29,0.066666667,1,0,1,0,Saturday,DCX
TGLJP2,1,12/8/2013,12/8/2013,1/13/2014,16,50,0,132.47,0.055555556,1,0,0,0,Monday,CHO
CV3NH4,1,12/8/2013,12/8/2013,1/18/2014,31,77.41935484,16.12903226,272.38,0.12195122,1,0,1,0,Monday,DCX
EMGVZC,1,12/8/2013,12/9/2013,1/14/2014,34,41.17647059,11.76470588,137.05,0.194444444,1,0,0,0,Tuesday,RIC
LZBHU3,1,12/8/2013,12/9/2013,12/9/2013,25,12,4,42.49,0,1,0,1,0,Tuesday,DCX
846JJN,1,9/27/2013,12/19/2013,1/18/2014,63,68.25396825,38.0952381,96.71,0.233333333,1,0,1,0,Saturday,DCX
3RBAFX,1,12/26/2013,12/26/2013,12/26/2013,22,22.72727273,9.090909091,35.13,0,1,0,0,0,Friday,DCX
HHF8ZR,0,12/8/2013,12/12/2013,12/12/2013,6,100,16.66666667,59.54,0,1,0,0,0,Saturday,DCX
KYS88B,1,12/9/2013,12/9/2013,12/9/2013,25,12,0,35,0,1,0,0,0,Tuesday,DCX
GUKCEH,1,12/9/2013,12/9/2013,12/9/2013,23,17.39130435,4.347826087,35,0,1,0,0,0,Monday,DCX
WJLERA,1,12/9/2013,12/9/2013,12/9/2013,23,17.39130435,8.695652174,29,0,1,0,0,0,Friday,DCX
PGM5EB,1,12/9/2013,12/10/2013,12/10/2013,21,4.761904762,4.761904762,40.02,0,1,0,0,0,Wednesday,CHO
6HNEGL,1,12/7/2013,12/9/2013,1/12/2014,22,27.27272727,18.18181818,42.02,0.088235294,1,1,0,0,Wednesday,RIC
UY2892,0,12/9/2013,12/9/2013,12/9/2013,12,83.33333333,16.66666667,40.2,0,1,0,0,0,Tuesday,CHO
5LFZAP,1,12/10/2013,12/10/2013,12/10/2013,20,40,0,40.2,0,1,1,1,0,Friday,DCX
ARRPZ9,1,12/10/2013,12/16/2013,12/16/2013,12,100,0,101.9,0,1,0,0,0,Thursday,CHO
P6ZL2W,0,12/2/2013,12/10/2013,12/10/2013,3,33.33333333,33.33333333,55.63,0,1,0,0,0,Wednesday,RIC
8GYXQ9,1,12/10/2013,12/10/2013,12/10/2013,21,9.523809524,0,50.49,0,1,0,0,0,Wednesday,RIC
ABFPPJ,1,12/10/2013,12/10/2013,12/10/2013,6,50,0,40.02,0,1,0,0,0,Wednesday,RIC
LMZJ86,1,12/10/2013,12/10/2013,12/10/2013,25,8,4,40.25,0,1,1,0,0,Monday,CHO
2KNEEP,1,12/10/2013,12/13/2013,12/13/2013,23,39.13043478,8.695652174,44.63,0,1,0,0,0,Wednesday,CHO
PF8REH,1,12/10/2013,12/10/2013,12/10/2013,21,0,0,85.57,0,1,0,0,0,Wednesday,DCX
MP7UE4,1,12/10/2013,12/10/2013,1/14/2014,25,80,8,62.47,0.114285714,1,0,0,0,Wednesday,CHO
2CR36H,1,12/10/2013,12/14/2013,12/14/2013,24,0,0,36.95,0,1,0,0,0,Monday,BWI
MSM7PW,1,12/10/2013,12/10/2013,12/10/2013,21,4.761904762,0,40.02,0,1,1,0,0,Thursday,RIC
Y85Q3H,1,12/10/2013,12/10/2013,12/10/2013,21,9.523809524,0,40.2,0,1,0,1,0,Wednesday,DCX
S2KHCL,1,12/10/2013,12/10/2013,12/10/2013,19,52.63157895,0,40.02,0,1,0,0,0,Wednesday,RIC
PVB3N3,1,12/10/2013,12/10/2013,12/10/2013,21,4.761904762,0,40.02,0,1,0,0,0,Wednesday,RIC
CJKGJX,1,12/10/2013,12/10/2013,12/10/2013,23,21.73913043,4.347826087,35.02,0,1,0,0,0,Saturday,DCX
9BSLTL,1,12/10/2013,12/10/2013,12/10/2013,19,57.89473684,31.57894737,35.02,0,1,0,0,0,Wednesday,CHO
SRASER,1,12/10/2013,1/5/2014,1/12/2014,23,100,82.60869565,92.44,0.285714286,1,0,0,0,Thursday,BWI
MR6WKU,1,12/10/2013,12/10/2013,1/9/2014,26,84.61538462,23.07692308,47.68,0.066666667,1,0,0,0,Friday,BWI
7HL98P,1,12/10/2013,12/10/2013,12/10/2013,24,12.5,0,45.14,0,1,0,0,0,Monday,RIC
SVZXMT,1,12/10/2013,12/10/2013,1/7/2014,10,80,10,38.44,0.071428571,1,1,0,0,Wednesday,CHO
M8MCWP,1,12/10/2013,12/10/2013,12/10/2013,19,73.68421053,0,55.47,0,1,1,0,0,Wednesday,BWI
V2NWW5,1,12/10/2013,12/11/2013,1/11/2014,18,77.77777778,38.88888889,48.55,0.064516129,1,0,0,0,Monday,CHO
CBSEL8,1,12/10/2013,1/19/2014,1/19/2014,19,68.42105263,15.78947368,83.72,0,1,1,0,0,Monday,BWI
W8EEVE,1,12/11/2013,12/11/2013,12/11/2013,22,18.18181818,0,29.02,0,1,0,0,0,Friday,DCX
KQZZW6,1,12/11/2013,12/11/2013,12/11/2013,16,37.5,6.25,40.02,0,1,0,0,0,Friday,RIC
JRPVX3,1,12/3/2013,12/11/2013,1/10/2014,24,29.16666667,20.83333333,46.49,0.133333333,1,1,1,0,Thursday,DCX
92FJHH,1,12/11/2013,12/11/2013,1/12/2014,23,95.65217391,21.73913043,35,0.0625,1,1,0,0,Thursday,BWI
PHJLNH,1,12/11/2013,12/11/2013,12/11/2013,21,14.28571429,0,56.34,0,1,0,0,0,Monday,BWI
EMFDUX,1,12/11/2013,1/2/2014,1/2/2014,24,50,8.333333333,54.39,0,1,0,0,0,Friday,DCX
2YCHPX,1,12/11/2013,12/11/2013,12/11/2013,17,100,17.64705882,35.02,0,1,0,0,0,Thursday,DCX
E8KLZE,1,12/11/2013,12/11/2013,12/19/2013,16,93.75,31.25,19.75,0.25,1,0,0,0,Tuesday,DCX
YQHRS2,1,12/11/2013,12/11/2013,12/11/2013,25,60,16,35.02,0,1,0,0,0,Tuesday,CHO
S2LG33,1,12/11/2013,12/11/2013,12/11/2013,21,61.9047619,14.28571429,31.02,0,1,0,0,0,Monday,CHO
6T6PA2,1,12/11/2013,12/11/2013,12/11/2013,24,20.83333333,4.166666667,40.22,0,1,0,0,0,Friday,DCX
R9DMHY,1,12/11/2013,12/11/2013,12/11/2013,19,68.42105263,0,47.27,0,1,1,1,0,Friday,RIC
TRMU65,1,12/11/2013,12/11/2013,12/11/2013,23,26.08695652,4.347826087,29.02,0,1,0,0,0,Tuesday,DCX
4MM2YU,0,12/11/2013,12/11/2013,12/11/2013,3,100,33.33333333,40.2,0,0,0,0,0,Thursday,DCX
5KCDBC,1,12/11/2013,12/11/2013,12/11/2013,24,16.66666667,16.66666667,40.02,0,1,0,0,0,Tuesday,RIC
4LXA8Y,1,12/11/2013,12/13/2013,1/11/2014,17,58.82352941,23.52941176,130.29,0.068965517,0,0,0,0,Monday,RIC
4QKM4V,1,12/11/2013,12/11/2013,12/11/2013,24,0,0,40.02,0,1,0,0,0,Monday,RIC
ZNSGPB,1,12/11/2013,12/11/2013,12/11/2013,21,9.523809524,9.523809524,29.02,0,1,0,0,0,Thursday,DCX
D8HQVQ,1,12/11/2013,12/11/2013,1/19/2014,22,63.63636364,18.18181818,58.76,0.076923077,1,0,0,0,Monday,DCX
CSJFZC,1,12/11/2013,12/11/2013,12/11/2013,20,75,5,72.02,0,1,0,0,0,Monday,DCX
LFMT3Z,1,12/11/2013,12/26/2013,12/26/2013,21,47.61904762,4.761904762,40.02,0,1,0,0,0,Friday,RIC
AWUAB4,1,12/11/2013,12/11/2013,12/11/2013,22,13.63636364,9.090909091,40,0,1,0,0,0,Friday,DCX
WDFXUB,1,12/11/2013,12/18/2013,12/18/2013,25,12,4,40.02,0,1,0,0,0,Monday,RIC
PVBUJC,1,12/11/2013,12/18/2013,12/18/2013,19,94.73684211,10.52631579,54.95,0,1,0,0,0,Thursday,CHO
QNA2VL,1,12/12/2013,12/12/2013,12/12/2013,22,9.090909091,0,36.97,0,1,0,1,0,Friday,DCX
EUHEYW,1,11/26/2013,12/12/2013,1/15/2014,33,72.72727273,42.42424242,50.83,0.147058824,1,0,1,0,Thursday,DCX
NSB2KG,1,12/12/2013,12/12/2013,12/12/2013,19,68.42105263,0,61.06,0,1,0,0,0,Friday,CHO
6ZKKGN,1,12/12/2013,12/12/2013,12/12/2013,24,20.83333333,8.333333333,40.02,0,1,0,0,0,Friday,RIC
KRMKMX,1,12/12/2013,12/12/2013,12/12/2013,21,47.61904762,4.761904762,40.02,0,1,0,0,0,Friday,RIC
EW64K8,1,12/12/2013,12/12/2013,12/12/2013,26,15.38461538,11.53846154,35,0,1,0,0,0,Tuesday,BWI
MQ3R5J,1,12/12/2013,12/29/2013,12/29/2013,23,47.82608696,17.39130435,101.58,0,1,0,0,0,Monday,RIC
3TXFZX,1,12/12/2013,12/12/2013,12/12/2013,22,50,13.63636364,29,0,1,0,0,0,Saturday,BWI
5T5Y3P,1,12/12/2013,12/12/2013,12/12/2013,21,42.85714286,4.761904762,35,0,1,0,0,0,Saturday,BWI
R47YVT,1,12/12/2013,12/12/2013,1/2/2014,20,90,50,48.82,0.095238095,1,0,0,0,Wednesday,BWI
HSAFLN,1,12/12/2013,12/12/2013,12/12/2013,21,47.61904762,9.523809524,29,0,1,0,0,0,Saturday,BWI
